n,rho,L,S,k,alpha_PN,Delta_T,Ra,RL,Th,R,K,V_TEG,I,P_TEG,P_load,P_R,P_max,I_max,Q_h
11,0.0023692712985571365,0.06221365446438795,0.0066044957645206015,0.6627434374754779,0.07287016687576023,80.4946766437648,0.0053303679264692354,3.919020763989657,466.0296359773604,0.4963326617334583,1.5478257594090512,61.10765857124523,0.6254249524146406,38.218254454091145,-38.21825445409115,1.5329499403189344,190.63107056398772,5.909001131575229,1603.072671647675
73,0.00882769545218475,0.07939801433529682,0.0065578586321411005,1.1440346715306235,0.014211260930085748,15.480300301937415,0.008742606668007512,0.7760983861815549,493.3303348537751,15.613168271967604,13.79572254432644,15.8397599535393,0.00019288678327656982,0.003055280345311224,-0.0030552803453112246,2.887498195081802e-08,0.05657125560235839,0.00704516159163875,15590.119431056757
52,0.009053807259323391,0.043860391684496854,0.008235013779445343,1.722654840395242,0.09982229375787831,89.72167054827588,0.009998552897645728,7.9240166621651,494.9406042893471,5.025019595921033,33.63747845191547,457.0309763718478,0.03326667942411921,15.203902977854467,-15.203902977854463,0.008769287049854899,207.51781458725026,0.8911629878207462,157021.88092845032
8,0.006493267525168803,0.05419222668106546,0.00408739092076452,1.2352523467724466,0.08057029152644805,90.82998722488672,0.0008948198699432559,0.14879835395560878,393.1463116500704,1.3783392872914482,1.490681460797727,51.324829308588605,0.6548423126302778,33.60966991979042,-33.60966991979043,0.06380748016214068,77.71095333607614,2.6547159387851256,1246.7662197196764
81,0.003314361423458007,0.09834757123636621,0.00047189401978889106,1.9524543661908424,0.030824360160467107,15.038329520019492,0.0015164763747611992,1.7163102046476357,425.3350898460866,111.90253655599473,1.5176678741815988,37.08383858405163,5.113125947472175e-05,0.001896143372959842,-0.0018961433729598417,4.48713117422633e-09,0.03888413400405136,0.0020712081227261176,1848.73264487683
57,0.005245140817216935,0.03201862728359594,0.00984785306739614,1.856118820424025,0.05410992384869665,95.58602741710783,0.009436720225140806,6.998590578243233,353.25794043854034,1.9535570966044904,65.08028964915455,289.94639938329084,0.04370168045692796,12.67114489548539,-12.67114489548539,0.013366166357672913,195.13331658086253,1.3237782180845747,354631.190445343
83,0.00010054803296358486,0.04368908769734987,0.004536614036127373,0.7893822789273555,0.07696911078575992,56.301621708291016,0.002191885428937976,2.3515706802265144,341.7279039928386,0.16293145859149652,13.60674722047585,355.9877581311143,0.2729775143368668,97.17665334898531,-97.17665334898531,0.17523134177769029,2391.596465767521,13.298493109143394,64180.235820691334
20,0.003187416184753672,0.014109367779008059,0.009382588730842387,0.8360850427359598,0.08558258717928828,10.062239984721161,0.0005448048325502796,8.485471706946667,389.6813633323417,0.19227196459867826,22.239528298841464,16.95449707602716,0.06983689451547634,1.1840494238614605,-1.1840494238614607,0.04138527333004461,19.28475851116381,2.2394126270794836,4522.161164115593
25,0.0043119702257265425,0.03790608759720548,0.006753206465760122,0.6288708904915119,0.030597165117924117,57.10282110181001,0.008617584420992114,6.056094066289559,350.1242857933918,1.218782873470353,5.601864018417841,42.22211651667279,0.047834431015959786,2.019670919864601,-2.019670919864601,0.013857147416160079,15.65421103002881,0.7167742852245875,8009.832142768238
63,0.008864842830134898,0.08483674598849235,0.002740299088244394,1.028665515903432,0.02205540016326945,44.253584030591334,0.0008283820231082137,7.557280486436247,470.52187136402404,34.58103798466362,4.186573211339862,60.517265286836,0.00044645831541983104,0.02701843631377582,-0.027018436313775818,1.5063551400851706e-06,0.43387968430069057,0.014112221051410072,11672.356443582685
28,0.006830806618427019,0.0826320552388391,0.005684237167305926,1.1967135061680367,0.09379689333104398,98.68238577255059,0.009622228447535122,2.3355076209612506,311.6927757368189,5.57041079154751,4.610009865542866,250.05128823586952,0.05846930735772967,14.620325627059307,-14.620325627059309,0.007984306256680458,107.66313113432575,0.8308275240675231,12785.546146620503
84,0.004615684744016334,0.06760217397694945,0.009573636453368988,0.6764964791446655,0.07036854903502607,33.45294290214109,0.007626763186084576,7.538671922623928,357.83067475980874,5.4831944363552285,16.09500410042941,195.42281854934447,0.005028624774819497,0.9827080269222889,-0.9827080269222889,0.00019063090294774328,21.223230909300575,0.21465908972398298,45238.35159932851
18,0.004885745304327652,0.04312921617833807,0.0012235105604876573,1.7044583537926916,0.08886564021320174,50.18920651202343,0.004103780972066712,8.376926065700346,335.5303474600056,6.204181982333723,1.7407044991851854,76.13284519982884,0.03715130504525487,2.828434555982009,-2.828434555982009,0.011561996425860234,14.428340830631626,0.359442709867601,1592.4247363495217
90,0.007908520332567162,0.03814779661961719,0.0027950706744300714,1.9287514806224908,0.03091448388713134,18.522750797315563,0.0007446729591964285,5.4659718086504085,319.71558198524156,19.429474341367772,25.43736446933507,50.965078348116954,0.00032644386796642756,0.016637237307171326,-0.016637237307171326,5.824845595390812e-07,0.3797138476250947,0.01473589225854091,42405.58696413659
53,0.002371474161263349,0.0821652535047819,0.0009123716791129648,0.8144442015759086,0.021582695257976788,88.8983567131165,0.007144983516243151,0.37126730458873924,401.95971799418425,22.64528105317877,0.9586295174199478,99.77123271005131,0.0015981277918445532,0.15944717982052334,-0.15944717982052337,9.482213141381261e-07,2.1539567894128466,0.04236348706311995,4517.424484381303
54,0.008814946270838545,0.01634024673497435,0.00767617877960277,1.184275025214433,0.04152926670336097,13.378091504599945,0.005741358708042206,3.36673158961957,470.95985459341864,2.032289635515861,60.08454781880099,29.462400408837393,0.004911860165493606,0.14471519094799093,-0.14471519094799093,8.122701298259013e-05,2.0504303231861383,0.1366887672818038,43411.281664155285
74,0.003205554685829494,0.07152156643290379,0.00031471836637576514,1.9544998126575628,0.03274299410081192,79.41170632411725,0.0015987179432522963,5.952309982995342,387.14253084720445,107.81675951851165,1.27286521789705,189.81486172872087,0.0003256574657410522,0.06181462683056349,-0.06181462683056348,6.312590508376055e-07,1.160088947103203,0.012058315624202846,7480.254573068494
46,0.009578763471023643,0.044265632049334695,0.0014587883701889714,1.8266358484013103,0.016547867618103146,35.04959263272788,0.006310676616034366,9.387124677921497,353.06056782856814,26.746941855471214,5.538159082216232,26.10421247267489,0.0004678343857657165,0.012212448208051615,-0.012212448208051613,2.0545507085159783e-06,0.14463511058361558,0.010842286607733873,8929.195705302962
40,0.004770340551838732,0.06705378606861323,0.002680223802236937,2.208920056186054,0.06800311928125653,22.521995620336476,0.006607280007985718,2.253291022804653,476.4313367930397,9.554150125361694,7.063464074371968,59.74004957308948,0.003984102698302588,0.2380104927008762,-0.23801049270087618,3.5766655848435635e-05,2.45515743690223,0.08015186774991657,6368.492453394969
69,0.007144679788902058,0.09341911805091624,0.008723717467140608,1.6092067779889487,0.03260907653529208,73.12966764285366,0.00945964760619945,0.5327852339294025,484.22533995557876,10.56780897822485,20.737517637696087,162.16072432063677,0.00326799096205127,0.5299397814795286,-0.5299397814795286,5.6900210555015e-06,9.282572383647068,0.11282806748683592,104643.9729551313
74,0.0016215736195771852,0.08685461057847745,0.0018761596917475397,0.5515129190591654,0.05052020223065731,66.20477287647763,0.004632568281924221,6.000258495470624,401.1597265533584,11.114821956257403,1.763170574321114,244.18575485061427,0.004037043197786052,0.9857884406159249,-0.9857884406159249,9.779051957097164e-05,18.619927206714195,0.15046028301296382,8644.090535731033
99,0.007331377548011265,0.05479101806820857,0.004389459455471283,0.6146412479112011,0.03594704980324518,13.202362207902514,0.005173634922984222,5.45598923504198,431.6250333183726,18.12479439165541,9.749639642277794,46.510863908506515,0.00026368661393607457,0.012264292215275663,-0.012264292215275661,3.793583707993422e-07,0.3075614561084204,0.013092175324936412,12743.514094614846
5,0.006498017929415381,0.048505094094832515,0.003318667301232673,0.6601221866808673,0.0929072987577118,44.93521747106266,0.009094529355005094,4.124285361226838,312.2997290345741,0.9588341160232137,0.4516486271468533,18.62985387766771,0.4681090204161667,8.720802649171354,-8.720802649171356,0.9037383808791961,22.72165164650653,2.1770239526112647,168.86012135126862
55,0.002227319293830724,0.08403035062247308,0.005875701459035112,1.5342745526565396,0.05051882476699697,60.011113492559744,0.002539382991635589,9.540275935551525,368.28106032176726,3.5064387006312874,11.801013653884326,163.8542150149221,0.014979124223013228,2.454392641172837,-2.4543926411728374,0.002140591422948198,36.04178528798817,0.4323034259884791,38965.864565769814
41,0.0019459363729444513,0.0764403922657454,0.009371034191395646,2.0102123575665445,0.08918710185082857,42.079590004995445,0.0027071305561779295,0.934452744856305,377.9259565284266,1.3043081282676152,20.207863806834855,150.18272023877924,0.0689741182403999,10.358720703414459,-10.358720703414457,0.004445592575399101,110.68550921499735,1.4386771799855764,34959.07522131743
39,0.008095044661701996,0.050242945644625274,0.009413738426541453,0.5645465764121593,0.013961472606387396,66.85466732852524,0.009308096634208266,9.515912281979604,401.0946030880934,3.379284178293235,8.250521761355813,35.531661035392624,0.006605355945793035,0.2346992684840334,-0.23469926848403339,0.0004151861725546365,2.5136558773904167,0.1381046335954752,21513.28931954143
53,0.007496086754378419,0.09720127369894924,0.0006198308576996438,1.4133751865171096,0.05822217277069212,51.63244646220015,0.003797144054649055,0.4463944435845314,469.7296782886614,124.60987661011941,0.9553545257369916,156.32017053768297,0.00045514882192604426,0.07114894146350473,-0.07114894146350474,9.247527385540786e-08,0.9609164682655905,0.012062259029039124,2615.0054894496416
98,0.006780988724694053,0.04268451320564018,0.006002490091591476,2.149595411229294,0.0507457446784048,68.16962679370155,0.00773915809117582,5.435549606739366,461.9132744897537,9.45896138029941,59.248030276361725,335.5740584399295,0.0037100680045784908,1.245002577384535,-1.245002577384535,7.481819111282693e-05,30.995862445053543,0.18285931916902604,395822.2951358083
8,0.002841248133089201,0.04577801424369706,0.008928829557135975,1.8372116955718265,0.03935059231131468,64.85830443807482,0.003464446095925385,9.461797065085838,301.95550352628,0.23653722980023076,5.733459735605278,19.99234431903792,0.2247834563336123,4.493948256245003,-4.493948256245002,0.47808191859241483,55.07623176992702,5.394949239283185,2996.2192557378085
47,0.0018315978556641248,0.07648143932921014,0.007831218215564775,1.591835192935809,0.037017051221315135,28.085550535407805,0.0022594673262563837,4.671363790469738,331.07423736709853,1.6837123681707709,15.321427442167405,47.88158617996761,0.01240539083611371,0.5939897904155592,-0.5939897904155591,0.0007188935595818868,7.5429197460312825,0.3087357087830631,20231.743519423395
82,0.007074295158095591,0.050417508493116076,0.0021941855874903935,1.6776234191996404,0.03401093422405749,40.40567802451338,0.003157309174012258,1.19145091331878,375.43219593041226,26.661616590342526,11.973753304689305,111.3137719775995,0.0006282377288093479,0.06993151129240875,-0.06993151129240874,4.7024499654516314e-07,1.452075850911528,0.02577178418483353,39672.88226307122
26,0.004685186979902319,0.0943555927525981,0.007673445030904197,2.2929599990440774,0.027957658012890914,37.2927538397597,0.005118960686685106,9.69001188583401,402.40348650596894,3.000882510041782,9.69666878100985,26.180633769324274,0.011886705135987233,0.3112014738892276,-0.31120147388922764,0.001369138204006348,2.354587584103889,0.1737185735732802,9405.473959050909
78,0.008420242472100782,0.0331510136924254,0.0019717203326668088,1.650155624892208,0.0543369189410816,98.23688176339317,0.002295632399764679,4.57073401415444,421.3978344346381,22.087462956785597,15.310804271171667,411.0316142859088,0.003090142174638891,1.270146126414792,-1.2701461264147922,4.3645841559329134e-05,25.15520914930347,0.12083527863398709,117324.19294751534
5,0.0021281710455864126,0.04435838265126536,0.008997719916957763,1.3436384405718893,0.04106239939316534,31.951342057128823,0.007327024796539819,8.174548638380037,328.8795638273394,0.11224496674041856,2.725456077370956,6.475705223466127,0.15018690364286152,0.9725661164162822,-0.9725661164162823,0.18438598580060575,19.169464999759114,5.844354570177016,445.5446257066961
15,0.0017330927940588975,0.07274274551455193,0.00018841952355842345,1.9059034215754023,0.039754047671172986,30.72750264962039,0.0008417222808729048,6.847623192215738,439.2581693479631,20.073590929542217,0.14810112490314287,17.128758748688572,0.003966672207081169,0.06794417127022137,-0.06794417127022138,0.00010774384767474005,0.278755494239656,0.030426609006746378,69.29830447884473
48,0.0013358472691518514,0.09073630941428291,0.0009933064969479388,1.2144148482242219,0.015958645521901016,15.172356969955684,0.005577820909566401,4.117309522152742,478.155841100323,11.720134954660653,1.2762638461462816,11.38188175762316,0.0004272757965236927,0.004863202593926923,-0.004863202593926924,7.51674991906289e-07,0.06002702143411737,0.010329670586215431,929.625120649075
63,0.007248598557787212,0.02089538916409769,0.006229909716194206,2.445823486704805,0.011247854167340565,95.35987935942761,0.005808901578830511,9.825841739145362,344.7435532829492,3.069135518987309,91.881260617651,66.55269961495983,0.005278997610070566,0.3513315422111171,-0.35133154221111723,0.0002738247473434865,5.903848882807963,0.17473878390419598,551993.8003713317
28,0.00040148435292184325,0.031739111784456694,0.0038861569843546646,2.244605019765391,0.0920491080249679,52.84028422539703,0.003225142122982171,6.6056969475406335,407.9771001410182,0.18684983388666596,15.390528314066852,134.03953920054738,0.4108894780211366,55.07543629630659,-55.07543629630659,1.1152408933627156,886.2878238245837,13.015534800217655,23202.329681740015
64,0.007495242977975085,0.030543724891033422,0.0010559724977117135,0.8133069827282107,0.04723825859315873,99.0128920673723,0.0005402316501181431,7.59896134235203,497.9529730150481,27.750673801295683,3.599109655249714,294.6833123223726,0.0026222730669183984,0.7727401131732602,-0.7727401131732603,5.225285974664854e-05,12.612979814381768,0.08427176639070776,22810.869930288598
7,0.0010167020346732842,0.05405583959509235,0.009850839751287178,1.8682514566109687,0.07093400853972577,77.47313003129092,0.005171869593026905,0.3145224157700654,428.82573594171754,0.08327907353284382,4.766438592546828,34.89878095193054,6.123261338248274,213.6943561549516,-213.69435615495158,11.792807065751818,634.619444126855,32.99436121291355,3877.783313026617
67,0.002252759877785161,0.09023704097425805,0.008976154427822647,0.5681415306099615,0.05071590685061768,13.082131823171107,0.0007318711229763847,6.130805652262126,318.65079876969406,3.0354211539573615,7.572979921707449,43.80857928037561,0.0031668708292760094,0.1387361117950469,-0.1387361117950469,6.148628424994421e-05,2.4290770344835004,0.10928832364603842,6641.166304708582
40,0.007517618728926074,0.04222967276036101,0.0027840225782926895,2.270414548769679,0.028057390361701164,81.59908486588692,0.008495823439308865,9.457380677767,454.6710035225574,9.13102468035387,11.974301390830782,89.34662357911077,0.0061101343732037385,0.5459198758604203,-0.5459198758604203,0.0003530794107737961,5.740445640756361,0.12536694716014304,39086.79244858501
99,0.0073437681890004365,0.04467136766949349,0.004784581472327983,2.189707167201014,0.093652766802985,91.78600967185463,0.009498761975211377,2.495930782548293,401.5747332805354,13.58542422338626,46.4371903512451,842.4252711135349,0.006379453838588809,5.374213129529458,-5.374213129529458,0.00010157797149911483,134.61585156708543,0.3163689855476634,421989.8808013205
72,0.0005515849077937757,0.09250543173971637,0.004849563314951076,1.5202559998678566,0.02103957850011358,76.21660770801627,0.0027230854658995916,2.577948863469721,322.4029406108813,1.5178166986608241,11.47663626470534,113.89009221466988,0.01433537039716871,1.632656656464993,-1.6326566564649931,0.0005297758242226998,30.494848407249037,0.5282473510470672,62986.1304986173
87,0.0021706545918603274,0.020243497635087506,0.005133064853412114,0.7553772830813419,0.05332377061415174,33.93374392740897,0.001103602994392575,8.516932241728927,403.0305894213143,1.4906319392243563,33.32762517514022,155.7263772880443,0.013092982323982129,2.0389227052101355,-2.038922705210136,0.0014600252117792467,47.774274251613036,0.6069490159341657,98415.47474299256
51,0.0029404589286759855,0.06680129874139518,0.009675867128332651,1.742946072475866,0.018255528684298132,23.089204306482998,0.002938585903018686,9.458667109641839,451.04792850893233,2.0736057641576497,25.75070429079651,21.109886148495523,0.0036585041384140965,0.07723060583572128,-0.07723060583572128,0.00012660097266699682,1.092422800894158,0.10163591334485088,30324.262537335708
25,0.006804906722850427,0.021953349889182447,0.0010895893043692158,0.9786740082994894,0.030634848458150905,27.465227978210397,0.0020467982443503965,3.7758182236299116,323.42837762989666,6.857404943324086,2.4286788514966453,20.2115664564866,0.004802172103550176,0.0970594206063904,-0.09705942060639043,8.707360378128759e-05,0.6452352871625974,0.061349235165130966,1668.7930013949901
86,0.0007240790677268299,0.04368201228742791,0.0004925395143138174,1.7617421341365105,0.07168734394369948,99.35980194351649,0.00018814958588299498,6.789976551400318,371.25119340530244,11.045449551086339,3.4167187357137005,605.4919780980155,0.007445228845944603,4.5080263413234025,-4.5080263413234025,0.00037637812735054517,98.75554213129249,0.32243324561661607,29212.68108128289
55,0.005600927503424438,0.0391964377268474,0.004888693968097832,1.8874914249722814,0.05737712853418262,55.001926210708,0.008923883856034183,9.164905406126504,316.47926934747375,4.948689970391857,25.895477566717624,170.51884356490868,0.011217105917014775,1.9127279291144534,-1.9127279291144539,0.0011531601560031374,27.672339020738484,0.3188573752549635,78347.74875009143
32,0.0001914767275167536,0.07121039838643857,0.004636764217149826,0.7125098198683986,0.05950490583486826,99.68867798115463,0.007911251753669718,1.041722023460413,330.2994120264094,0.19611331211661417,2.9692203269125512,184.7354216204225,0.8106714874019961,149.75973902086278,-149.75973902086278,0.6846074845084932,1435.42375906685,15.123821356257057,9979.727927337137
19,0.00834707716534297,0.08159812715252324,0.002429102155254335,1.45389178340431,0.08490149749440096,69.27436633509225,0.003098494018697442,4.900925944951519,310.4994376710946,10.658073531531711,1.6446794545046277,106.00593261784874,0.028357641506709483,3.0060782347613566,-3.006078234761356,0.003941108179965668,15.416675176199687,0.2759174733794409,2178.870638750503
46,0.009844861400046409,0.0553540250691492,0.0006828158046804098,1.6711867622703511,0.015470034067308848,93.73855462329973,0.006483786888914969,7.829806362574176,345.2286205502827,73.43133495826585,1.8965625604124547,65.2595921396915,0.0004283164375963762,0.02795175602426514,-0.02795175602426514,1.436416896952127e-06,0.3293331608376849,0.009874113239715127,8178.032441194973
63,0.007064598362933552,0.036661814953402844,0.0013260597334258954,1.0072514155047632,0.09143440370929612,67.90772007643235,0.009707061933315282,6.520119248210862,390.8464623469285,24.619552993488032,4.590474276834846,384.9903094564071,0.003986449287422337,1.534744344796999,-1.534744344796999,0.00010361628711224372,24.663685183699926,0.12610102819674918,19647.86730346134
70,0.0018981488848712827,0.08973660421019063,0.008581876945989518,0.9020205717318777,0.06861048063121913,32.19193480829205,0.007876994821042748,1.352469676876269,458.28418724993486,2.7866025673268675,12.076946151997362,152.41579292434417,0.011245108888303596,1.7139321877313827,-1.713932187731383,0.00017102313652899817,30.63642589131404,0.39630770199220705,27239.356766070567
41,0.005172695286629447,0.04166835048345301,0.0040567069838043325,1.7757114990337524,0.06768165933849253,38.35198907162864,0.007514832954447237,8.614263037210453,437.2601814850057,4.364272627551361,14.175996284312346,103.94827370146162,0.01384022393608133,1.4386673857973022,-1.4386673857973025,0.001650077578398729,15.82449189802919,0.2973836055649814,22307.560071673597
15,0.005846426658162489,0.07645513039242514,0.0038758318189657877,2.0214871302092234,0.012718738019911784,91.26809700354717,0.006115478651679327,6.2189237365638075,417.50769148781865,3.465935202709029,3.074330303544024,16.37543141550602,0.019942550457834822,0.32656786727254233,-0.32656786727254233,0.0024732990470146864,1.4579306389383717,0.16746057665138994,4210.402282596977
91,0.007896667343954757,0.05998251367235574,0.00031753899137992533,1.2182213095652743,0.09190653551183717,92.98844950807721,0.003762412885306428,9.511534993601334,497.3187530162507,271.4868825981867,1.173734795134483,769.1654503572072,0.00034579442536376116,0.26597312491592906,-0.265973124915929,1.1373302366606053e-06,6.12044998997404,0.015739703802841957,9933.520658298426
48,0.0061041070546788995,0.02813659419908965,0.0038100517785834083,1.9177951147059884,0.012518379204342336,67.40562691771635,0.005887933930638752,6.057845489579377,392.73893736166855,4.333357517055074,24.93060350730478,39.68291202250363,0.003941946722145389,0.15642792497229202,-0.15642792497229202,9.413252158232282e-05,1.9717199707706892,0.0973620564356119,80663.15066795793
16,0.0022621882626380355,0.059366718665182935,0.006649912154625488,1.6747506160478238,0.026690317293485873,18.81063986710833,0.0016570860616197348,8.164392710737603,483.0289605173382,0.6479149783547534,6.0030641965216684,7.752127392456113,0.027093037056627144,0.21002867471150785,-0.21002867471150782,0.0059929308738604,1.5561683652398186,0.3874443123860935,1812.328474470468
7,0.00460617127041404,0.056767854650459235,0.006291046182377835,2.119186763711908,0.09063200728770889,33.48199479845885,0.00047386456193463495,9.875095019248592,367.32802601625735,0.5823730193782065,3.287892881342596,20.3551069075434,0.21750317580449113,4.427300396230624,-4.427300396230624,0.46716735605036025,27.670859476883944,2.6053236461923497,821.1873763571214
56,0.00880081044359696,0.041390439775353956,0.009148513055360834,0.908144123060658,0.021405490411827984,26.013671437815216,0.003988250137824041,7.895770925275717,385.29624122802056,4.463529838240365,22.48139575319704,30.642997644091658,0.0021595034392691208,0.06617365880193149,-0.0661736588019315,3.682157322319071e-05,0.9725305643447136,0.06237612547899035,32751.120784864077
85,0.004973455590901072,0.012215796135081013,0.006750763577154207,2.0927935307186463,0.04581893417103934,65.8048222319861,0.0016258855320229698,4.964662695542189,379.45360845989495,1.5315716778062936,196.61037328448907,253.37973247082965,0.022309624427551224,5.6528066689776155,-5.6528066689776155,0.0024710086505656793,126.13250276253954,0.9843178943811909,1099755.3436426334
37,0.007184055458844495,0.023394637309885773,0.0033084186458255172,1.0328158044419717,0.07840442812262864,23.89506397439989,0.0016121491878505884,5.9258778444882685,419.36390272653273,3.7608279105764244,10.808333528298158,67.52176291521621,0.012913729582735805,0.871957787236701,-0.871957787236701,0.000988225532755635,8.632882891335393,0.24907797836185755,9571.534099215361
59,0.004912979647080857,0.021866683434665732,0.0032305778644511353,1.0965288417782002,0.0606652697738383,49.676274970709336,0.004850318865162386,5.7751428010917785,486.41134589937985,3.928856447244658,19.11610300293971,174.86348461822251,0.012684797279187221,2.218107853914425,-2.2181078539144257,0.0009292440509098694,34.096057958265,0.3835243999015203,56049.45599350579
5,0.007114626685198031,0.07371257164078913,0.008349826495422813,2.456344347175124,0.07574302469835431,59.719631443889206,0.0018516613038012074,0.5896209260035504,453.5555187240267,0.6299334897317509,2.782435703352342,18.806635217512557,1.2096808446445695,22.750026374842896,-22.750026374842896,0.8628086605842457,40.600823383891026,3.590335799861447,1036.310539418405
43,0.005031588232523954,0.07381649022086173,0.007780451866337646,0.5920271534852235,0.02735614900151398,30.508364234859922,0.0020788028968371577,3.914386434547668,466.7891201933121,4.107447017368544,5.36650460002661,35.070932799552224,0.004622888465588376,0.16212901071647504,-0.16212901071647504,8.365473518376508e-05,1.822989892356674,0.10159490241410017,7042.637409333493
24,0.00846104578677223,0.06505735729896622,0.002883414363699597,0.8795072330521561,0.04708471990902041,30.444093277762324,0.005793875541424374,4.280533913537537,458.4210579498741,9.169151635888102,1.871075415822762,32.99673795711472,0.006389634030238043,0.21083707973762753,-0.21083707973762753,0.00017476316892667352,1.3445847021145547,0.07816707923429872,1370.422204333371
51,0.002023988007135534,0.07047163146519604,0.007167879227522822,1.5417495903031442,0.05485492879663537,34.025122165100875,0.004624921975855845,1.3833527679862163,490.38007573013635,2.0343244613985902,15.995225490402069,93.34684139119938,0.01775303349680447,1.6571896020388568,-1.6571896020388566,0.00043599156625855225,21.83336430019262,0.4587384385036235,27780.553393395458
47,0.0077559274951446424,0.050276428368492235,0.0056596150807948185,1.2519885417696748,0.03192611721948088,90.73517336851741,0.0072093784940971935,0.5089328343010049,322.84249228765157,6.483690692501254,13.248011153945054,133.25863181281198,0.009490234072070057,1.2646556080273872,-1.264655608027387,4.5836803008055835e-05,15.207545784002418,0.22339296538648434,56501.431345139266
61,0.009745160772186606,0.07264694520694047,0.004056634142897026,0.9841994165717118,0.09981257719919882,60.81644889932843,0.004684195495433891,0.14700029281641996,462.8794922487781,21.295894730346,6.704886314599364,364.21547687535735,0.004672307947537008,1.7017268672207135,-1.7017268672207133,3.2090842411403697e-06,26.38679280478348,0.14252151829280582,24886.96359102105
65,0.008636866795767802,0.04404935303606542,0.005355515292305131,1.8691054782946475,0.07040040169350154,21.32300435356132,0.0031423349942682984,3.6323703039961783,434.45456492605854,9.238162421792335,29.541931870975137,96.08250259935198,0.002484879900629321,0.2387534795112942,-0.23875347951129422,2.2428535823311305e-05,3.963828329390939,0.08124711405061846,40949.916498143655
82,0.007826223845929733,0.019002884436046513,0.0009438072969157486,1.838473927540671,0.08954014930025903,28.451027218827004,0.006395091080380927,2.501066960904366,306.5475778891292,25.84876329414172,14.97494123431983,206.35124966519984,0.0012004663477606112,0.24771773104142047,-0.2477177310414205,3.60433624837817e-06,5.146898717459196,0.049277197441334894,34939.00221057756
35,0.009851819560944036,0.0964231105937416,0.006690209536883121,2.4274819900973723,0.045367009737171296,94.31602179820587,0.004878014999929655,5.598316289852978,379.7695053557546,9.944180473110107,11.789968341128047,145.54815534095155,0.012099252984057026,1.7610239528330034,-1.7610239528330036,0.0008195482859585783,16.109806097128452,0.21514271039533098,38926.67244552276
29,0.0075603391060544145,0.016519100271921758,0.0003933846994899821,2.257200749836959,0.09323558347072892,43.57952955808323,0.009778071861018974,9.246953346564702,363.69009651882664,18.423356426038538,3.1176636133144986,113.83768664037612,0.0074755865427060635,0.8510034783015854,-0.8510034783015855,0.0005167603855753245,6.496773316679387,0.11027205824409719,3947.4593347367154
7,0.0001400762530474208,0.01173705458059639,0.00890394442917892,2.4948722551158884,0.032646408060281996,41.53483152251094,0.00255289658533639,0.48656787363176845,320.6386263161173,0.005137948296694011,26.49718059234991,9.398411364332679,2.5949781750171534,24.38867237027649,-24.388672370276492,3.276505111113714,626.2446588980216,131.95569323570695,7893.914588385622
8,0.0027678463961853654,0.09816159266780407,0.006852977691478691,1.2257759934860686,0.024209548323454212,52.2994328203005,0.006783072898126031,4.4091349775416555,361.9705018650378,0.6411262101238302,1.3692060708978835,9.448312287536721,0.13274548578162823,1.2542208044255891,-1.2542208044255891,0.07769497234411336,5.000964777156189,0.9874386869223165,582.1305580160773
99,0.004163872167135124,0.023363027895247468,0.008924012067831928,0.5904689801694518,0.08081740245837689,45.47447864124659,0.009874967467135452,6.709692664639499,322.47821779129004,2.1682731015138104,44.65738606361593,360.274058984267,0.01660184456347653,5.981213927509576,-5.981213927509576,0.0018493338317709432,154.172336341502,0.8474784009838627,201089.1687479938
18,0.0043394159379524415,0.033283208986435116,0.00011195496019480226,1.150593615299004,0.09757149694816097,40.445325270770994,0.009267334370006517,0.9336542182158809,300.77200525624835,46.45177191355686,0.13932934917221942,67.09168750503656,0.004714458667581323,0.31630098768077713,-0.3163009876807772,2.0751511185852374e-05,1.5086650510764037,0.0424775069782934,103.91505808469005
45,0.0030486340036950574,0.029397593040809036,0.009378466372951953,1.4938294972158372,0.015583223846941937,42.98319425023182,0.0026004138157787746,6.158500647939638,477.5199274851127,0.862658427421591,42.8907452334717,29.5636491809714,0.014892053969707816,0.44026345914453435,-0.44026345914453435,0.0013657908358385505,5.850939998478807,0.38822824675808965,82966.13795206178
77,0.0040712101814304145,0.06219211585586552,0.009587242859523148,0.8443914148385709,0.019000240929593563,87.98128025404525,0.007222744312393824,3.75407950815185,331.368602980303,4.074332085757901,20.04577846366513,127.0663466325947,0.005265458911938525,0.6690626272840657,-0.6690626272840656,0.0001040820704232224,13.203013895605373,0.20514595851972528,135803.84881213662
24,0.0012945042127425854,0.0978176516625937,0.007983562187958424,0.6701521500673824,0.03861080824068643,72.52552945012451,0.003926730690905619,7.676176539753154,397.5677051520497,0.7652432007677012,2.625391850826264,65.23160502967175,0.10752890998243975,7.014283385245637,-7.014283385245638,0.08875553395089987,61.48247930737424,1.8296597129799717,4609.298948321092
77,0.009808926772837791,0.03457080111645142,0.009921531043846998,1.4054577181754788,0.05733558447312894,11.599181066812987,0.007618951955563356,2.5513893401975922,311.08153867451324,5.271098760683904,62.11661163266245,50.54763722989796,0.0016283141518589734,0.08230743304447635,-0.08230743304447637,6.764771498011253e-06,1.6152238715206337,0.06308417429358569,55480.876318219554
